5 Minutes	Lane 1 Flow (Veh/5 Minutes)
10-02-2016 07:05	123
10-02-2016 07:10	131
10-02-2016 07:15	138
10-02-2016 07:20	96
10-02-2016 07:25	104
10-02-2016 07:30	82
10-02-2016 07:35	71
10-02-2016 07:40	75
10-02-2016 07:45	76
10-02-2016 07:50	66
10-02-2016 07:55	67
10-02-2016 08:00	68
10-02-2016 08:05	89
10-02-2016 08:10	86
10-02-2016 08:15	93
10-02-2016 08:20	57
10-02-2016 08:25	75
10-02-2016 08:30	60
10-02-2016 08:35	79
10-02-2016 08:40	73
10-02-2016 08:45	70
10-02-2016 08:50	74
10-02-2016 08:55	62
10-02-2016 09:00	83
10-02-2016 09:05	79
10-02-2016 09:10	80
10-02-2016 09:15	101
10-02-2016 09:20	94
10-02-2016 09:25	109
10-02-2016 09:30	111
10-02-2016 09:35	112
10-02-2016 09:40	124
10-02-2016 09:45	99
10-02-2016 09:50	119
10-02-2016 09:55	110
10-02-2016 10:00	95
10-02-2016 10:05	104
10-02-2016 10:10	104
10-02-2016 10:15	100
10-02-2016 10:20	133
10-02-2016 10:25	104
10-02-2016 10:30	120
10-02-2016 10:35	112
10-02-2016 10:40	129
10-02-2016 10:45	100
10-02-2016 10:50	111
10-02-2016 10:55	103
10-02-2016 11:00	110
10-02-2016 11:05	107
10-02-2016 11:10	109
10-02-2016 11:15	116
10-02-2016 11:20	125
10-02-2016 11:25	107
10-02-2016 11:30	99
10-02-2016 11:35	115
10-02-2016 11:40	115
10-02-2016 11:45	83
10-02-2016 11:50	90
10-02-2016 11:55	89
10-02-2016 12:00	111
10-02-2016 12:05	73
10-02-2016 12:10	83
10-02-2016 12:15	92
10-02-2016 12:20	100
10-02-2016 12:25	97
10-02-2016 12:30	93
10-02-2016 12:35	110
10-02-2016 12:40	109
10-02-2016 12:45	109
10-02-2016 12:50	105
10-02-2016 12:55	92
10-02-2016 13:00	87
10-02-2016 13:05	105
10-02-2016 13:10	61
10-02-2016 13:15	101
10-02-2016 13:20	104
10-02-2016 13:25	91
10-02-2016 13:30	91
10-02-2016 13:35	90
10-02-2016 13:40	95
10-02-2016 13:45	110
10-02-2016 13:50	111
10-02-2016 13:55	98
10-02-2016 14:00	103
10-02-2016 14:05	89
10-02-2016 14:10	108
10-02-2016 14:15	109
10-02-2016 14:20	103
10-02-2016 14:25	99
10-02-2016 14:30	107
10-02-2016 14:35	97
10-02-2016 14:40	94
10-02-2016 14:45	104
10-02-2016 14:50	116
10-02-2016 14:55	86
10-02-2016 15:00	110
10-02-2016 15:05	94
10-02-2016 15:10	102
10-02-2016 15:15	95
10-02-2016 15:20	79
10-02-2016 15:25	111
10-02-2016 15:30	86
10-02-2016 15:35	106
10-02-2016 15:40	117
10-02-2016 15:45	100
10-02-2016 15:50	112
10-02-2016 15:55	100
10-02-2016 16:00	92
10-02-2016 16:05	87
10-02-2016 16:10	88
10-02-2016 16:15	115
10-02-2016 16:20	86
10-02-2016 16:25	81
10-02-2016 16:30	88
10-02-2016 16:35	108
10-02-2016 16:40	85
10-02-2016 16:45	88
10-02-2016 16:50	83
10-02-2016 16:55	87
10-02-2016 17:00	82
10-02-2016 17:05	81
10-02-2016 17:10	90
10-02-2016 17:15	106
10-02-2016 17:20	95
10-02-2016 17:25	87
10-02-2016 17:30	73
10-02-2016 17:35	73
10-02-2016 17:40	79
10-02-2016 17:45	79
10-02-2016 17:50	81
10-02-2016 17:55	83
10-02-2016 18:00	83
10-02-2016 18:05	75
10-02-2016 18:10	85
10-02-2016 18:15	96
10-02-2016 18:20	87
10-02-2016 18:25	72
10-02-2016 18:30	72
10-02-2016 18:35	81
10-02-2016 18:40	74
10-02-2016 18:45	78
10-02-2016 18:50	63
10-02-2016 18:55	66
10-02-2016 19:00	76
10-02-2016 19:05	63
10-02-2016 19:10	82
10-02-2016 19:15	65
10-02-2016 19:20	81
10-02-2016 19:25	73
10-02-2016 19:30	63
10-02-2016 19:35	76
10-02-2016 19:40	62
10-02-2016 19:45	63
10-02-2016 19:50	53
10-02-2016 19:55	54
10-02-2016 20:00	60
10-02-2016 20:05	54
10-02-2016 20:10	46
10-02-2016 20:15	68
10-02-2016 20:20	74
10-02-2016 20:25	57
10-02-2016 20:30	53
10-02-2016 20:35	55
10-02-2016 20:40	44
10-02-2016 20:45	65
10-02-2016 20:50	36
10-02-2016 20:55	41
10-02-2016 21:00	43
10-02-2016 21:05	53
10-02-2016 21:10	53
10-02-2016 21:15	42
10-02-2016 21:20	57
10-02-2016 21:25	42
10-02-2016 21:30	39
10-02-2016 21:35	45
10-02-2016 21:40	40
10-02-2016 21:45	36
10-02-2016 21:50	38
10-02-2016 21:55	31
10-02-2016 22:00	38
10-02-2016 22:05	34
10-02-2016 22:10	33
10-02-2016 22:15	29
10-02-2016 22:20	36
10-02-2016 22:25	27
10-02-2016 22:30	31
10-02-2016 22:35	21
10-02-2016 22:40	21
10-02-2016 22:45	27
10-02-2016 22:50	17
10-02-2016 22:55	22
10-02-2016 23:00	18
10-02-2016 23:05	18
10-02-2016 23:10	21
10-02-2016 23:15	15
10-02-2016 23:20	26
10-02-2016 23:25	14
10-02-2016 23:30	12
10-02-2016 23:35	15
10-02-2016 23:40	14
10-02-2016 23:45	24
10-02-2016 23:50	14
10-02-2016 23:55	9
17-02-2016 00:00	7
17-02-2016 00:05	8
17-02-2016 00:10	7
17-02-2016 00:15	12
17-02-2016 00:20	7
17-02-2016 00:25	15
17-02-2016 00:30	11
17-02-2016 00:35	11
17-02-2016 00:40	8
17-02-2016 00:45	5
17-02-2016 00:50	4
17-02-2016 00:55	4
17-02-2016 01:00	5
17-02-2016 01:05	6
17-02-2016 01:10	6
17-02-2016 01:15	3
17-02-2016 01:20	1
17-02-2016 01:25	4
17-02-2016 01:30	2
17-02-2016 01:35	6
17-02-2016 01:40	4
17-02-2016 01:45	2
17-02-2016 01:50	8
17-02-2016 01:55	8
17-02-2016 02:00	6
17-02-2016 02:05	2
17-02-2016 02:10	5
17-02-2016 02:15	3
17-02-2016 02:20	4
17-02-2016 02:25	9
17-02-2016 02:30	3
17-02-2016 02:35	7
17-02-2016 02:40	3
17-02-2016 02:45	5
17-02-2016 02:50	6
17-02-2016 02:55	4
17-02-2016 03:00	2
17-02-2016 03:05	3
17-02-2016 03:10	3
17-02-2016 03:15	8
17-02-2016 03:20	4
17-02-2016 03:25	4
17-02-2016 03:30	7
17-02-2016 03:35	8
17-02-2016 03:40	10
17-02-2016 03:45	7
17-02-2016 03:50	7
17-02-2016 03:55	9
17-02-2016 04:00	6
17-02-2016 04:05	12
17-02-2016 04:10	11
17-02-2016 04:15	17
17-02-2016 04:20	8
17-02-2016 04:25	22
17-02-2016 04:30	27
17-02-2016 04:35	30
17-02-2016 04:40	29
17-02-2016 04:45	33
17-02-2016 04:50	40
17-02-2016 04:55	53
17-02-2016 05:00	48
17-02-2016 05:05	64
17-02-2016 05:10	52
17-02-2016 05:15	58
17-02-2016 05:20	70
17-02-2016 05:25	73
17-02-2016 05:30	79
17-02-2016 05:35	103
17-02-2016 05:40	115
17-02-2016 05:45	108
17-02-2016 05:50	96
17-02-2016 05:55	85
17-02-2016 06:00	109
17-02-2016 06:05	118
17-02-2016 06:10	115
17-02-2016 06:15	119
17-02-2016 06:20	132
17-02-2016 06:25	137
17-02-2016 06:30	154
17-02-2016 06:35	167
17-02-2016 06:40	179
17-02-2016 06:45	188
17-02-2016 06:50	148
17-02-2016 06:55	125
17-02-2016 07:00	134
17-02-2016 07:05	124
17-02-2016 07:10	136
17-02-2016 07:15	102
17-02-2016 07:20	89
17-02-2016 07:25	98
17-02-2016 07:30	75
17-02-2016 07:35	64
17-02-2016 07:40	81
17-02-2016 07:45	74
17-02-2016 07:50	70
17-02-2016 07:55	69
17-02-2016 08:00	77
17-02-2016 08:05	71
17-02-2016 08:10	52
17-02-2016 08:15	76
17-02-2016 08:20	71
17-02-2016 08:25	74
17-02-2016 08:30	75
17-02-2016 08:35	70
17-02-2016 08:40	61
17-02-2016 08:45	68
17-02-2016 08:50	69
17-02-2016 08:55	68
17-02-2016 09:00	79
17-02-2016 09:05	81
17-02-2016 09:10	88
17-02-2016 09:15	108
17-02-2016 09:20	110
17-02-2016 09:25	111
17-02-2016 09:30	113
17-02-2016 09:35	109
17-02-2016 09:40	106
17-02-2016 09:45	122
17-02-2016 09:50	118
17-02-2016 09:55	93
17-02-2016 10:00	98
17-02-2016 10:05	100
17-02-2016 10:10	106
17-02-2016 10:15	125
17-02-2016 10:20	101
17-02-2016 10:25	106
17-02-2016 10:30	117
17-02-2016 10:35	94
17-02-2016 10:40	93
17-02-2016 10:45	122
17-02-2016 10:50	121
17-02-2016 10:55	110
17-02-2016 11:00	106
17-02-2016 11:05	107
17-02-2016 11:10	103
17-02-2016 11:15	95
17-02-2016 11:20	101
17-02-2016 11:25	96
17-02-2016 11:30	98
17-02-2016 11:35	122
17-02-2016 11:40	124
17-02-2016 11:45	109
17-02-2016 11:50	108
17-02-2016 11:55	96
17-02-2016 12:00	93
17-02-2016 12:05	84
17-02-2016 12:10	99
17-02-2016 12:15	100
17-02-2016 12:20	102
17-02-2016 12:25	114
17-02-2016 12:30	112
17-02-2016 12:35	108
17-02-2016 12:40	94
17-02-2016 12:45	89
17-02-2016 12:50	78
17-02-2016 12:55	85
17-02-2016 13:00	92
17-02-2016 13:05	97
17-02-2016 13:10	100
17-02-2016 13:15	96
17-02-2016 13:20	82
17-02-2016 13:25	87
17-02-2016 13:30	91
17-02-2016 13:35	101
17-02-2016 13:40	97
17-02-2016 13:45	90
17-02-2016 13:50	79
17-02-2016 13:55	105
17-02-2016 14:00	104
17-02-2016 14:05	85
17-02-2016 14:10	99
17-02-2016 14:15	103
17-02-2016 14:20	112
17-02-2016 14:25	116
17-02-2016 14:30	94
17-02-2016 14:35	94
17-02-2016 14:40	111
17-02-2016 14:45	95
17-02-2016 14:50	104
17-02-2016 14:55	117
17-02-2016 15:00	103
17-02-2016 15:05	96
17-02-2016 15:10	103
17-02-2016 15:15	97
17-02-2016 15:20	87
17-02-2016 15:25	99
17-02-2016 15:30	113
17-02-2016 15:35	114
17-02-2016 15:40	99
17-02-2016 15:45	115
17-02-2016 15:50	87
17-02-2016 15:55	100
17-02-2016 16:00	99
17-02-2016 16:05	89
17-02-2016 16:10	88
17-02-2016 16:15	117
17-02-2016 16:20	94
17-02-2016 16:25	90
17-02-2016 16:30	91
17-02-2016 16:35	86
17-02-2016 16:40	93
17-02-2016 16:45	82
17-02-2016 16:50	88
17-02-2016 16:55	84
17-02-2016 17:00	84
17-02-2016 17:05	88
17-02-2016 17:10	83
17-02-2016 17:15	98
17-02-2016 17:20	99
17-02-2016 17:25	77
17-02-2016 17:30	89
17-02-2016 17:35	80
17-02-2016 17:40	65
17-02-2016 17:45	96
17-02-2016 17:50	56
17-02-2016 17:55	68
17-02-2016 18:00	65
17-02-2016 18:05	67
17-02-2016 18:10	77
17-02-2016 18:15	69
17-02-2016 18:20	80
17-02-2016 18:25	64
17-02-2016 18:30	77
17-02-2016 18:35	76
17-02-2016 18:40	64
17-02-2016 18:45	64
17-02-2016 18:50	59
17-02-2016 18:55	70
17-02-2016 19:00	56
17-02-2016 19:05	73
17-02-2016 19:10	61
17-02-2016 19:15	69
17-02-2016 19:20	68
17-02-2016 19:25	78
17-02-2016 19:30	61
17-02-2016 19:35	62
17-02-2016 19:40	61
17-02-2016 19:45	49
17-02-2016 19:50	70
17-02-2016 19:55	54
17-02-2016 20:00	62
17-02-2016 20:05	54
17-02-2016 20:10	47
17-02-2016 20:15	49
17-02-2016 20:20	41
17-02-2016 20:25	50
17-02-2016 20:30	42
17-02-2016 20:35	46
17-02-2016 20:40	42
17-02-2016 20:45	46
17-02-2016 20:50	48
17-02-2016 20:55	51
17-02-2016 21:00	41
17-02-2016 21:05	40
17-02-2016 21:10	48
17-02-2016 21:15	38
17-02-2016 21:20	46
17-02-2016 21:25	38
17-02-2016 21:30	39
17-02-2016 21:35	32
17-02-2016 21:40	23
17-02-2016 21:45	42
17-02-2016 21:50	24
17-02-2016 21:55	41
17-02-2016 22:00	24
17-02-2016 22:05	33
17-02-2016 22:10	34
17-02-2016 22:15	27
17-02-2016 22:20	38
17-02-2016 22:25	21
17-02-2016 22:30	30
17-02-2016 22:35	21
17-02-2016 22:40	36
17-02-2016 22:45	23
17-02-2016 22:50	16
17-02-2016 22:55	18
17-02-2016 23:00	18
17-02-2016 23:05	11
17-02-2016 23:10	20
17-02-2016 23:15	13
17-02-2016 23:20	10
17-02-2016 23:25	17
17-02-2016 23:30	15
17-02-2016 23:35	15
17-02-2016 23:40	12
17-02-2016 23:45	15
17-02-2016 23:50	15
17-02-2016 23:55	11
18-02-2016 00:00	11
18-02-2016 00:05	11
18-02-2016 00:10	13
18-02-2016 00:15	11
18-02-2016 00:20	7
18-02-2016 00:25	9
18-02-2016 00:30	11
18-02-2016 00:35	7
18-02-2016 00:40	6
18-02-2016 00:45	9
18-02-2016 00:50	7
18-02-2016 00:55	5
18-02-2016 01:00	3
18-02-2016 01:05	5
18-02-2016 01:10	8
18-02-2016 01:15	8
18-02-2016 01:20	7
18-02-2016 01:25	4
18-02-2016 01:30	3
18-02-2016 01:35	5
18-02-2016 01:40	3
18-02-2016 01:45	6
18-02-2016 01:50	4
18-02-2016 01:55	5
18-02-2016 02:00	6
18-02-2016 02:05	1
18-02-2016 02:10	5
18-02-2016 02:15	3
18-02-2016 02:20	4
18-02-2016 02:25	4
18-02-2016 02:30	6
18-02-2016 02:35	2
18-02-2016 02:40	3
18-02-2016 02:45	1
18-02-2016 02:50	1
18-02-2016 02:55	3
18-02-2016 03:00	2
18-02-2016 03:05	3
18-02-2016 03:10	6
18-02-2016 03:15	3
18-02-2016 03:20	0
18-02-2016 03:25	4
18-02-2016 03:30	6
18-02-2016 03:35	6
18-02-2016 03:40	12
18-02-2016 03:45	8
18-02-2016 03:50	8
18-02-2016 03:55	5
18-02-2016 04:00	3
18-02-2016 04:05	6
18-02-2016 04:10	9
18-02-2016 04:15	18
18-02-2016 04:20	13
18-02-2016 04:25	21
18-02-2016 04:30	21
18-02-2016 04:35	28
18-02-2016 04:40	28
18-02-2016 04:45	26
18-02-2016 04:50	40
18-02-2016 04:55	44
18-02-2016 05:00	42
18-02-2016 05:05	41
18-02-2016 05:10	52
18-02-2016 05:15	76
18-02-2016 05:20	68
18-02-2016 05:25	76
18-02-2016 05:30	66
18-02-2016 05:35	95
18-02-2016 05:40	107
18-02-2016 05:45	110
18-02-2016 05:50	87
18-02-2016 05:55	100
18-02-2016 06:00	119
18-02-2016 06:05	110
18-02-2016 06:10	119
18-02-2016 06:15	117
18-02-2016 06:20	151
18-02-2016 06:25	146
18-02-2016 06:30	158
18-02-2016 06:35	149
18-02-2016 06:40	161
18-02-2016 06:45	175
18-02-2016 06:50	149
18-02-2016 06:55	132
18-02-2016 07:00	126
18-02-2016 07:05	112
18-02-2016 07:10	106
18-02-2016 07:15	104
18-02-2016 07:20	86
18-02-2016 07:25	95
18-02-2016 07:30	72
18-02-2016 07:35	77
18-02-2016 07:40	47
18-02-2016 07:45	57
18-02-2016 07:50	86
18-02-2016 07:55	78
18-02-2016 08:00	83
18-02-2016 08:05	84
18-02-2016 08:10	86
18-02-2016 08:15	73
18-02-2016 08:20	82
18-02-2016 08:25	74
18-02-2016 08:30	60
18-02-2016 08:35	40
18-02-2016 08:40	55
18-02-2016 08:45	83
18-02-2016 08:50	75
18-02-2016 08:55	67
18-02-2016 09:00	76
18-02-2016 09:05	64
18-02-2016 09:10	65
18-02-2016 09:15	84
18-02-2016 09:20	104
18-02-2016 09:25	92
18-02-2016 09:30	112
18-02-2016 09:35	95
18-02-2016 09:40	120
18-02-2016 09:45	102
18-02-2016 09:50	103
18-02-2016 09:55	102
18-02-2016 10:00	109
18-02-2016 10:05	98
18-02-2016 10:10	119
18-02-2016 10:15	91
18-02-2016 10:20	131
18-02-2016 10:25	111
18-02-2016 10:30	121
18-02-2016 10:35	94
18-02-2016 10:40	110
18-02-2016 10:45	104
18-02-2016 10:50	124
18-02-2016 10:55	89
18-02-2016 11:00	105
18-02-2016 11:05	116
18-02-2016 11:10	117
18-02-2016 11:15	115
18-02-2016 11:20	93
18-02-2016 11:25	102
18-02-2016 11:30	89
18-02-2016 11:35	101
18-02-2016 11:40	97
18-02-2016 11:45	104
18-02-2016 11:50	108
18-02-2016 11:55	91
18-02-2016 12:00	97
18-02-2016 12:05	93
18-02-2016 12:10	99
18-02-2016 12:15	95
18-02-2016 12:20	90
18-02-2016 12:25	104
18-02-2016 12:30	77
18-02-2016 12:35	106
18-02-2016 12:40	101
18-02-2016 12:45	108
18-02-2016 12:50	92
18-02-2016 12:55	104
18-02-2016 13:00	110
18-02-2016 13:05	97
18-02-2016 13:10	99
18-02-2016 13:15	107
18-02-2016 13:20	88
18-02-2016 13:25	91
18-02-2016 13:30	96
18-02-2016 13:35	95
18-02-2016 13:40	112
18-02-2016 13:45	94
18-02-2016 13:50	128
18-02-2016 13:55	107
18-02-2016 14:00	100
18-02-2016 14:05	89
18-02-2016 14:10	95
18-02-2016 14:15	113
18-02-2016 14:20	97
18-02-2016 14:25	97
18-02-2016 14:30	89
18-02-2016 14:35	97
18-02-2016 14:40	102
18-02-2016 14:45	87
18-02-2016 14:50	99
18-02-2016 14:55	111
18-02-2016 15:00	109
18-02-2016 15:05	102
18-02-2016 15:10	103
18-02-2016 15:15	94
18-02-2016 15:20	102
18-02-2016 15:25	95
18-02-2016 15:30	80
18-02-2016 15:35	107
18-02-2016 15:40	101
18-02-2016 15:45	118
18-02-2016 15:50	107
18-02-2016 15:55	95
18-02-2016 16:00	80
18-02-2016 16:05	105
18-02-2016 16:10	99
18-02-2016 16:15	100
18-02-2016 16:20	94
18-02-2016 16:25	84
18-02-2016 16:30	70
18-02-2016 16:35	94
18-02-2016 16:40	110
18-02-2016 16:45	93
18-02-2016 16:50	92
18-02-2016 16:55	76
18-02-2016 17:00	90
18-02-2016 17:05	78
18-02-2016 17:10	100
18-02-2016 17:15	97
18-02-2016 17:20	101
18-02-2016 17:25	90
18-02-2016 17:30	97
18-02-2016 17:35	87
18-02-2016 17:40	92
18-02-2016 17:45	88
18-02-2016 17:50	85
18-02-2016 17:55	76
18-02-2016 18:00	73
18-02-2016 18:05	64
18-02-2016 18:10	77
18-02-2016 18:15	81
18-02-2016 18:20	74
18-02-2016 18:25	80
18-02-2016 18:30	90
18-02-2016 18:35	77
18-02-2016 18:40	85
18-02-2016 18:45	78
18-02-2016 18:50	96
18-02-2016 18:55	74
18-02-2016 19:00	71
18-02-2016 19:05	79
18-02-2016 19:10	80
18-02-2016 19:15	90
18-02-2016 19:20	80
18-02-2016 19:25	79
18-02-2016 19:30	76
18-02-2016 19:35	59
18-02-2016 19:40	68
18-02-2016 19:45	58
18-02-2016 19:50	64
18-02-2016 19:55	57
18-02-2016 20:00	73
18-02-2016 20:05	59
18-02-2016 20:10	65
18-02-2016 20:15	76
18-02-2016 20:20	55
18-02-2016 20:25	61
18-02-2016 20:30	34
18-02-2016 20:35	45
18-02-2016 20:40	60
18-02-2016 20:45	55
18-02-2016 20:50	60
18-02-2016 20:55	36
18-02-2016 21:00	53
18-02-2016 21:05	48
18-02-2016 21:10	50
18-02-2016 21:15	52
18-02-2016 21:20	53
18-02-2016 21:25	33
18-02-2016 21:30	59
18-02-2016 21:35	49
18-02-2016 21:40	43
18-02-2016 21:45	39
18-02-2016 21:50	35
18-02-2016 21:55	32
18-02-2016 22:00	40
18-02-2016 22:05	41
18-02-2016 22:10	43
18-02-2016 22:15	42
18-02-2016 22:20	28
18-02-2016 22:25	30
18-02-2016 22:30	34
18-02-2016 22:35	26
18-02-2016 22:40	23
18-02-2016 22:45	17
18-02-2016 22:50	22
18-02-2016 22:55	15
18-02-2016 23:00	19
18-02-2016 23:05	12
18-02-2016 23:10	17
18-02-2016 23:15	18
18-02-2016 23:20	22
18-02-2016 23:25	13
18-02-2016 23:30	16
18-02-2016 23:35	15
18-02-2016 23:40	17
18-02-2016 23:45	21
18-02-2016 23:50	12
18-02-2016 23:55	13
19-02-2016 00:00	13
19-02-2016 00:05	10
19-02-2016 00:10	17
19-02-2016 00:15	13
19-02-2016 00:20	9
19-02-2016 00:25	15
19-02-2016 00:30	14
19-02-2016 00:35	4
19-02-2016 00:40	5
19-02-2016 00:45	11
19-02-2016 00:50	7
19-02-2016 00:55	6
19-02-2016 01:00	4
19-02-2016 01:05	6
19-02-2016 01:10	6
19-02-2016 01:15	4
19-02-2016 01:20	5
19-02-2016 01:25	2
19-02-2016 01:30	9
19-02-2016 01:35	7
19-02-2016 01:40	3
19-02-2016 01:45	7
19-02-2016 01:50	8
19-02-2016 01:55	6
19-02-2016 02:00	1
19-02-2016 02:05	4
19-02-2016 02:10	4
19-02-2016 02:15	5
19-02-2016 02:20	3
19-02-2016 02:25	5
19-02-2016 02:30	8
19-02-2016 02:35	5
19-02-2016 02:40	4
19-02-2016 02:45	3
19-02-2016 02:50	7
19-02-2016 02:55	4
19-02-2016 03:00	2
19-02-2016 03:05	7
19-02-2016 03:10	6
19-02-2016 03:15	6
19-02-2016 03:20	4
19-02-2016 03:25	3
19-02-2016 03:30	8
19-02-2016 03:35	11
19-02-2016 03:40	9
19-02-2016 03:45	13
19-02-2016 03:50	10
19-02-2016 03:55	8
19-02-2016 04:00	8
19-02-2016 04:05	10
19-02-2016 04:10	10
19-02-2016 04:15	13
19-02-2016 04:20	10
19-02-2016 04:25	13
19-02-2016 04:30	10
19-02-2016 04:35	31
19-02-2016 04:40	32
19-02-2016 04:45	33
19-02-2016 04:50	37
19-02-2016 04:55	42
19-02-2016 05:00	44
19-02-2016 05:05	39
19-02-2016 05:10	52
19-02-2016 05:15	55
19-02-2016 05:20	64
19-02-2016 05:25	71
19-02-2016 05:30	62
19-02-2016 05:35	86
19-02-2016 05:40	100
19-02-2016 05:45	93
19-02-2016 05:50	107
19-02-2016 05:55	81
19-02-2016 06:00	91
19-02-2016 06:05	95
19-02-2016 06:10	102
19-02-2016 06:15	121
19-02-2016 06:20	126
19-02-2016 06:25	135
19-02-2016 06:30	142
19-02-2016 06:35	148
19-02-2016 06:40	176
19-02-2016 06:45	148
19-02-2016 06:50	169
19-02-2016 06:55	147
19-02-2016 07:00	146
19-02-2016 07:05	134
19-02-2016 07:10	129
19-02-2016 07:15	126
19-02-2016 07:20	117
19-02-2016 07:25	99
19-02-2016 07:30	67
19-02-2016 07:35	76
19-02-2016 07:40	81
19-02-2016 07:45	77
19-02-2016 07:50	77
19-02-2016 07:55	78
19-02-2016 08:00	89
19-02-2016 08:05	97
19-02-2016 08:10	94
19-02-2016 08:15	92
19-02-2016 08:20	79
19-02-2016 08:25	90
19-02-2016 08:30	91
19-02-2016 08:35	85
19-02-2016 08:40	85
19-02-2016 08:45	88
19-02-2016 08:50	93
19-02-2016 08:55	77
19-02-2016 09:00	94
19-02-2016 09:05	75
19-02-2016 09:10	90
19-02-2016 09:15	103
19-02-2016 09:20	115
19-02-2016 09:25	115
19-02-2016 09:30	101
19-02-2016 09:35	117
19-02-2016 09:40	40
19-02-2016 09:45	113
19-02-2016 09:50	110
19-02-2016 09:55	93
19-02-2016 10:00	99
19-02-2016 10:05	121
19-02-2016 10:10	110
19-02-2016 10:15	104
19-02-2016 10:20	116
19-02-2016 10:25	106
19-02-2016 10:30	111
19-02-2016 10:35	100
19-02-2016 10:40	101
19-02-2016 10:45	115
19-02-2016 10:50	105
19-02-2016 10:55	112
19-02-2016 11:00	116
19-02-2016 11:05	115
19-02-2016 11:10	101
19-02-2016 11:15	102
19-02-2016 11:20	104
19-02-2016 11:25	112
19-02-2016 11:30	104
19-02-2016 11:35	98
19-02-2016 11:40	113
19-02-2016 11:45	100
19-02-2016 11:50	105
19-02-2016 11:55	105
19-02-2016 12:00	99
19-02-2016 12:05	96
19-02-2016 12:10	96
19-02-2016 12:15	112
19-02-2016 12:20	97
19-02-2016 12:25	107
19-02-2016 12:30	94
19-02-2016 12:35	101
19-02-2016 12:40	112
19-02-2016 12:45	117
19-02-2016 12:50	116
19-02-2016 12:55	88
19-02-2016 13:00	104
19-02-2016 13:05	106
19-02-2016 13:10	98
19-02-2016 13:15	95
19-02-2016 13:20	104
19-02-2016 13:25	86
19-02-2016 13:30	95
19-02-2016 13:35	112
19-02-2016 13:40	104
19-02-2016 13:45	108
19-02-2016 13:50	88
19-02-2016 13:55	107
19-02-2016 14:00	98
19-02-2016 14:05	100
19-02-2016 14:10	97
19-02-2016 14:15	102
19-02-2016 14:20	109
19-02-2016 14:25	85
19-02-2016 14:30	116
19-02-2016 14:35	102
19-02-2016 14:40	99
19-02-2016 14:45	124
19-02-2016 14:50	100
19-02-2016 14:55	91
19-02-2016 15:00	96
19-02-2016 15:05	96
19-02-2016 15:10	94
19-02-2016 15:15	104
19-02-2016 15:20	94
19-02-2016 15:25	101
19-02-2016 15:30	101
19-02-2016 15:35	100
19-02-2016 15:40	108
19-02-2016 15:45	93
19-02-2016 15:50	104
19-02-2016 15:55	98
19-02-2016 16:00	95
19-02-2016 16:05	86
19-02-2016 16:10	82
19-02-2016 16:15	98
19-02-2016 16:20	100
19-02-2016 16:25	99
19-02-2016 16:30	92
19-02-2016 16:35	89
19-02-2016 16:40	91
19-02-2016 16:45	87
19-02-2016 16:50	81
19-02-2016 16:55	97
19-02-2016 17:00	81
19-02-2016 17:05	91
19-02-2016 17:10	91
19-02-2016 17:15	111
19-02-2016 17:20	93
19-02-2016 17:25	90
19-02-2016 17:30	96
19-02-2016 17:35	74
19-02-2016 17:40	76
19-02-2016 17:45	93
19-02-2016 17:50	68
19-02-2016 17:55	70
19-02-2016 18:00	72
19-02-2016 18:05	75
19-02-2016 18:10	99
19-02-2016 18:15	86
19-02-2016 18:20	82
19-02-2016 18:25	90
19-02-2016 18:30	89
19-02-2016 18:35	98
19-02-2016 18:40	96
19-02-2016 18:45	89
19-02-2016 18:50	84
19-02-2016 18:55	78
19-02-2016 19:00	74
19-02-2016 19:05	70
19-02-2016 19:10	93
19-02-2016 19:15	99
19-02-2016 19:20	105
19-02-2016 19:25	85
19-02-2016 19:30	88
19-02-2016 19:35	73
19-02-2016 19:40	93
19-02-2016 19:45	95
19-02-2016 19:50	82
19-02-2016 19:55	71
19-02-2016 20:00	84
19-02-2016 20:05	62
19-02-2016 20:10	61
19-02-2016 20:15	53
19-02-2016 20:20	57
19-02-2016 20:25	57
19-02-2016 20:30	49
19-02-2016 20:35	76
19-02-2016 20:40	71
19-02-2016 20:45	57
19-02-2016 20:50	79
19-02-2016 20:55	55
19-02-2016 21:00	65
19-02-2016 21:05	60
19-02-2016 21:10	68
19-02-2016 21:15	58
19-02-2016 21:20	45
19-02-2016 21:25	58
19-02-2016 21:30	50
19-02-2016 21:35	61
19-02-2016 21:40	54
19-02-2016 21:45	58
19-02-2016 21:50	44
19-02-2016 21:55	47
19-02-2016 22:00	43
19-02-2016 22:05	44
19-02-2016 22:10	57
19-02-2016 22:15	31
19-02-2016 22:20	47
19-02-2016 22:25	33
19-02-2016 22:30	40
19-02-2016 22:35	44
19-02-2016 22:40	26
19-02-2016 22:45	44
19-02-2016 22:50	39
19-02-2016 22:55	27
19-02-2016 23:00	27
19-02-2016 23:05	32
19-02-2016 23:10	28
19-02-2016 23:15	23
19-02-2016 23:20	30
19-02-2016 23:25	21
19-02-2016 23:30	19
19-02-2016 23:35	26
19-02-2016 23:40	20
19-02-2016 23:45	24
19-02-2016 23:50	22
19-02-2016 23:55	27
22-02-2016 00:00	15
22-02-2016 00:05	13
22-02-2016 00:10	18
22-02-2016 00:15	13
22-02-2016 00:20	14
22-02-2016 00:25	11
22-02-2016 00:30	15
